GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Altitude (GPS)(m),Acceleration Sensor(Total)(g),Acceleration Sensor(Z axis)(g),Engine Load(%),Engine Coolant Temperature(°C),Fuel pressure(kPa),Intake Manifold Pressure(kPa),Engine RPM(rpm),Speed (OBD)(km/h),Mass Air Flow Rate(g/s),Intake Air Temperature(°C),Timing Advance(°),Throttle Position(%),Fuel Level(%),Voltage(V),Kilometers Per Litre(kpl),Kilometers Per Litre(Average)(kpl),Trip Distance(km),Trip average MPG(mpg),Trip average KPL(kpl),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Ambient air temp(°C),Barometric pressure(kPa),Litres Per 100 Kilometer(l/100km),Litres Per 100 Kilometer(Average)(l/100km)
Sun Mar 08 01:00:55 MEZ 2015,08-Mär.-2015 01:00:54.186,6.04556041,50.77877374,10.262188,11.0,246.0,270.9,-0.18614918,-9.531317,2.9484594,0.03619474,36.94387435913086,246.0,0.03619474172592163,0.20055651664733887,1.1764706373214722,17.0,-,103.0,1912.5,37.0,30.299999237060547,14.0,-,30.980392456054688,-,14.640000343322754,3.6897575855255127,2.6720173358917236,0.21400193870067596,-,-,-0.018975451588630676,-0.9715918898582458,7.0,100.0,27.101816177368164,37.42457962036133
Sun Mar 08 01:00:56 MEZ 2015,08-Mär.-2015 01:00:55.185,6.04545384,50.77877864,10.262188,10.0,244.0,270.0,0.17597382,-9.672575,2.469619,0.03678006,36.94387435913086,244.0,0.03678005933761597,0.15174506604671478,61.17647171020508,17.0,-,110.0,1577.5,38.0,19.239999771118164,14.0,-,83.52941131591797,-,14.640000343322754,5.967841148376465,2.7940850257873535,0.22153815627098083,-,-,0.01793820783495903,-0.9859912991523743,7.0,100.0,16.756332397460938,35.789581298828125
Sun Mar 08 01:00:57 MEZ 2015,08-Mär.-2015 01:00:56.189,6.04530188,50.77875865,10.511898,10.0,243.0,266.6,0.22026655,-9.674371,2.558803,0.039333045,37.842830657958984,243.0,0.0393330454826355,0.16083618998527527,56.86274719238281,17.0,-,115.0,1631.0,39.0,20.940000534057617,11.0,-,83.52941131591797,-,14.680000305175781,5.4833455085754395,2.890129804611206,0.23248431086540222,-,-,0.022453265264630318,-0.9861743450164795,7.0,100.0,18.236881256103516,34.6002197265625
Sun Mar 08 01:00:58 MEZ 2015,08-Mär.-2015 01:00:57.194,6.04515725,50.77876562,10.761621,10.0,245.0,274.2,0.30526072,-9.36492,2.677316,0.012363076,38.74183654785156,245.0,0.012363076210021973,0.17291702330112457,49.411766052246094,17.0,-,115.0,1643.5,39.0,18.549999237060547,11.0,-,83.52941131591797,-,14.680000305175781,6.352715969085693,3.0095293521881104,0.24271462857723236,-,-,0.03111729957163334,-0.9546298980712891,7.0,100.0,15.741161346435547,33.22749710083008
Sun Mar 08 01:00:59 MEZ 2015,08-Mär.-2015 01:00:58.189,6.04499565,50.77877703,11.011357,10.0,246.0,275.8,0.5446809,-9.238626,2.6324248,-1.8715858E-4,39.64088439941406,246.0,-1.8715858459472656E-4,0.16834096610546112,36.47058868408203,18.0,-,110.0,1651.0,39.0,18.329999923706055,10.0,-,83.52941131591797,-,14.680000305175781,6.428962230682373,3.1235103607177734,0.254182904958725,-,-,0.05552302300930023,-0.9417558908462524,6.0,100.0,15.554473876953125,32.01498031616211
Sun Mar 08 01:01:00 MEZ 2015,08-Mär.-2015 01:00:59.190,6.04484814,50.77878775,10.761621,10.0,245.0,276.6,1.0737995,-10.007763,1.5173253,0.056607664,38.74183654785156,245.0,0.05660766363143921,0.0546712800860405,97.2549057006836,18.0,-,117.0,1710.0,41.0,36.52000045776367,12.0,-,83.52941131591797,-,14.680000305175781,3.3922812938690186,3.232182264328003,0.26465505361557007,-,-,0.10945967584848404,-1.0201592445373535,6.0,100.0,29.478429794311523,30.93857765197754
Sun Mar 08 01:01:01 MEZ 2015,08-Mär.-2015 01:01:00.197,6.0446811,50.77879285,11.510864,10.0,245.0,276.7,0.29987377,-9.309854,2.8736405,0.012667358,41.439109802246094,245.0,0.04607921838760376,0.22154544293880463,77.2549057006836,18.0,-,153.0,1764.5,43.0,37.58000183105469,12.0,-,30.980392456054688,-,14.640000343322754,3.4574062824249268,3.232182264328003,0.27645018696784973,-,-,0.02239225246012211,-0.9490166306495667,6.0,100.0,28.92316436767578,30.93857765197754
Sun Mar 08 01:01:02 MEZ 2015,08-Mär.-2015 01:01:01.185,6.04450996,50.77880839,11.510864,11.0,244.0,277.6,0.10295067,-8.224682,2.272696,-0.11111927,41.439109802246094,244.0,-0.11111927032470703,0.13167135417461395,74.90196228027344,18.0,-,115.0,1251.0,43.0,20.770000457763672,14.0,-,79.21569061279297,-,14.680000305175781,6.255624771118164,3.3238017559051514,0.288644015789032,-,-,0.01049446128308773,-0.8383976817131042,6.0,100.0,15.9854736328125,30.08576774597168
Sun Mar 08 01:01:03 MEZ 2015,08-Mär.-2015 01:01:02.184,6.04433914,50.77883538,11.760633,11.0,245.0,279.5,-0.24301147,-9.424775,2.7766755,0.020864785,42.338279724121094,245.0,0.020864784717559814,0.1830454021692276,77.2549057006836,18.0,-,119.0,1263.0,44.0,21.770000457763672,11.0,-,83.52941131591797,-,14.680000305175781,6.107071399688721,3.4056625366210938,0.30106058716773987,-,-,-0.024771811440587044,-0.9607313871383667,6.0,100.0,16.374317169189453,29.362606048583984
Sun Mar 08 01:01:04 MEZ 2015,08-Mär.-2015 01:01:03.184,6.04417184,50.77886499,12.010412,10.0,245.0,279.6,-0.26036942,-9.808446,2.7204118,-0.009463072,43.237483978271484,245.0,-0.009463071823120117,0.15449070930480957,54.509803771972656,18.0,-,120.0,1278.0,45.0,18.049999237060547,11.0,-,83.52941131591797,-,14.640000343322754,7.533105850219727,3.523589611053467,0.31331151723861694,-,-,-0.003416801569983363,-0.937606930732727,6.0,100.0,13.27462100982666,28.379901885986328
Sun Mar 08 01:01:05 MEZ 2015,08-Mär.-2015 01:01:04.188,6.04399706,50.77887999,12.2602,10.0,246.0,281.5,0.17118542,-9.339182,2.5103204,0.0049524307,44.13671875,246.0,0.004952430725097656,0.15589402616024017,56.078433990478516,19.0,-,111.0,1293.5,45.0,15.720000267028809,10.0,-,83.52941131591797,-,14.680000305175781,8.649653434753418,3.665980100631714,0.32575130462646484,-,-,0.01745009236037731,-0.9520062804222107,6.0,100.0,11.561055183410645,27.27759552001953
Sun Mar 08 01:01:06 MEZ 2015,08-Mär.-2015 01:01:05.185,6.0438262,50.77890585,12.509996,11.0,247.0,281.9,0.98102415,-9.094376,2.4157495,-0.016600788,45.03598403930664,247.0,-0.01660078763961792,0.1462537795305252,57.25490188598633,19.0,-,109.0,1300.0,45.0,15.40999984741211,9.0,-,83.52941131591797,-,14.680000305175781,8.823657035827637,3.8053767681121826,0.3381408154964447,-,-,0.1000024601817131,-0.9270514845848083,6.0,100.0,11.333070755004883,26.278377532958984
Sun Mar 08 01:01:07 MEZ 2015,08-Mär.-2015 01:01:06.189,6.04366813,50.77894373,12.2602,10.0,247.0,282.3,0.45489833,-9.92636,2.694674,-0.028121948,44.13671875,247.0,-0.0281219482421875,0.12691225111484528,62.74509811401367,19.0,-,108.0,1308.0,45.0,16.219999313354492,9.0,-,83.52941131591797,-,14.680000305175781,8.383018493652344,3.9258408546447754,0.3500593900680542,-,-,-0.0013423148775473237,-0.9254650473594666,6.0,100.0,11.928772926330566,25.472026824951172
Sun Mar 08 01:01:08 MEZ 2015,08-Mär.-2015 01:01:07.185,6.04349737,50.77897235,12.2602,10.0,247.0,281.1,-0.17058687,-9.766547,2.705448,0.05220872,44.13671875,247.0,0.05220872163772583,0.17578469216823578,75.29412078857422,19.0,-,110.0,1322.0,45.0,16.690000534057617,9.0,-,83.52941131591797,-,14.680000305175781,8.146946907043457,3.9258408546447754,0.36251693964004517,-,-,-0.017389079555869102,-0.9955705404281616,5.0,100.0,12.274429321289063,25.472026824951172
Sun Mar 08 01:01:09 MEZ 2015,08-Mär.-2015 01:01:08.193,6.04332792,50.77899385,12.2602,10.0,247.0,280.4,0.4381389,-9.060258,1.9841946,-0.03448367,44.13671875,247.0,-0.03448367118835449,0.10226243734359741,80.78431701660156,20.0,-,116.0,1342.5,46.0,22.989999771118164,11.0,-,83.52941131591797,-,14.680000305175781,6.045853137969971,4.0561933517456055,0.37470534443855286,-,-,0.0446624755859375,-0.9235736727714539,5.0,100.0,16.540117263793945,24.6534423828125
Sun Mar 08 01:01:10 MEZ 2015,08-Mär.-2015 01:01:09.185,6.04314734,50.7790247,12.7598,10.0,248.0,281.9,0.8487445,-10.0903635,2.5366566,0.083107054,45.935279846191406,248.0,0.08310705423355103,0.15857864916324615,72.94117736816406,20.0,-,124.0,1371.0,48.0,26.360000610351563,12.0,-,83.52941131591797,-,14.640000343322754,5.502176761627197,4.0561933517456055,0.38789603114128113,-,-,0.086518295109272,-1.0285793542861938,5.0,100.0,18.17446517944336,24.6534423828125
Sun Mar 08 01:01:11 MEZ 2015,08-Mär.-2015 01:01:10.189,6.04296048,50.77902919,13.259431,10.0,248.0,278.4,0.58897364,-9.974244,2.5073278,0.06909317,47.733951568603516,248.0,0.06909316778182983,0.15558896958827972,79.60784149169922,20.0,-,134.0,1430.0,49.0,25.770000457763672,12.0,-,83.52941131591797,-,14.680000305175781,5.745401859283447,4.097393035888672,0.401084840297699,-,-,0.06003808602690697,-1.016742467880249,5.0,100.0,17.405071258544922,24.405548095703125
Sun Mar 08 01:01:12 MEZ 2015,08-Mär.-2015 01:01:11.202,6.04275766,50.77903905,13.509256,10.0,247.0,275.8,0.80684596,-9.425373,2.308609,0.011606514,48.63331985473633,247.0,0.01160651445388794,0.13533221185207367,67.45098114013672,20.0,-,143.0,1450.0,50.0,27.40999984741211,12.0,-,83.52941131591797,-,14.640000343322754,5.5118794441223145,4.145395278930664,0.4154318571090698,-,-,0.082247294485569,-0.9607923030853271,5.0,100.0,18.142473220825195,24.122941970825195
Sun Mar 08 01:01:13 MEZ 2015,08-Mär.-2015 01:01:12.190,6.04257507,50.77905649,13.759088,10.0,247.0,273.6,0.4973954,-9.467272,2.2457612,0.012138963,49.53271484375,247.0,0.012138962745666504,0.12892571091651917,71.76470947265625,20.0,-,139.0,1465.5,51.0,28.360000610351563,12.0,-,83.52941131591797,-,14.640000343322754,5.433788299560547,4.174676895141602,0.4284553527832031,-,-,0.05070289224386215,-0.9650633335113525,5.0,100.0,18.403207778930664,23.9537410736084
Sun Mar 08 01:01:14 MEZ 2015,08-Mär.-2015 01:01:13.194,6.04238285,50.77906155,14.008925,10.0,247.0,272.2,0.4381389,-9.892841,2.4929626,0.05992955,50.43212890625,247.0,0.05992954969406128,0.15412463247776031,70.19608306884766,21.0,-,139.0,1479.5,51.0,27.799999237060547,12.0,-,83.52941131591797,-,14.680000305175781,5.543245792388916,4.205089092254639,0.4420244097709656,-,-,0.0446624755859375,-1.0084445476531982,5.0,100.0,18.039813995361328,23.780500411987305
Sun Mar 08 01:01:15 MEZ 2015,08-Mär.-2015 01:01:14.192,6.04218143,50.7790583,14.008925,10.0,248.0,269.2,0.33518824,-9.883265,2.7012582,0.06397921,50.43212890625,248.0,0.06397920846939087,0.1753576099872589,70.19608306884766,21.0,-,137.0,1477.5,51.0,24.239999771118164,11.0,-,83.52941131591797,-,14.640000343322754,6.3573527336120605,4.283754348754883,0.45623525977134705,-,-,0.03416801616549492,-1.007468342781067,5.0,100.0,15.729680061340332,23.34380531311035
Sun Mar 08 01:01:16 MEZ 2015,08-Mär.-2015 01:01:15.186,6.04198321,50.77905315,14.008925,10.0,249.0,268.2,0.17776948,-9.746197,2.6204538,0.04793936,50.43212890625,249.0,0.04793936014175415,0.16712068021297455,66.66666412353516,21.0,-,132.0,1469.5,51.0,23.579999923706055,11.0,-,83.52941131591797,-,14.680000305175781,6.535294055938721,4.330661773681641,0.47022756934165955,-,-,0.018121251836419106,-0.9934960603713989,5.0,100.0,15.301396369934082,23.090957641601563
Sun Mar 08 01:01:17 MEZ 2015,08-Mär.-2015 01:01:16.186,6.04177899,50.77905548,13.759088,9.0,249.0,268.4,-0.0035913025,-9.950901,2.6390088,0.06842834,49.53271484375,249.0,0.06842833757400513,0.16901209950447083,63.52941131591797,21.0,-,124.0,1443.5,50.0,19.8799991607666,11.0,-,83.52941131591797,-,14.680000305175781,7.599628925323486,4.448509693145752,0.4846336543560028,-,-,-3.660858783405274E-4,-1.0143629312515259,5.0,100.0,13.158422470092773,22.4792423248291
Sun Mar 08 01:01:18 MEZ 2015,08-Mär.-2015 01:01:17.190,6.04158309,50.77905191,13.759088,10.0,249.0,268.6,-0.43155485,-9.096769,2.1332338,-0.027533233,49.53271484375,249.0,0.019839346408843994,0.1540025919675827,69.4117660522461,22.0,-,121.0,1430.0,49.0,20.989999771118164,10.0,-,83.52941131591797,-,14.640000343322754,7.053787708282471,4.499593257904053,0.49845629930496216,-,-,-0.02501586824655533,-0.9677480459213257,5.0,100.0,14.176656723022461,22.224037170410156
Sun Mar 08 01:01:19 MEZ 2015,08-Mär.-2015 01:01:18.190,6.04139615,50.77904773,13.509256,10.0,249.0,268.8,-0.26874915,-9.902418,2.4654293,0.059596717,48.63331985473633,249.0,0.0595967173576355,0.15131796896457672,69.80392456054688,22.0,-,121.0,1422.0,49.0,21.690000534057617,10.0,-,83.52941131591797,-,14.699999809265137,6.826140880584717,4.544334411621094,0.511649489402771,-,-,-0.027395427227020264,-1.0094207525253296,4.0,100.0,14.64943790435791,22.005229949951172
Sun Mar 08 01:01:20 MEZ 2015,08-Mär.-2015 01:01:19.190,6.04120392,50.77904371,13.509256,10.0,249.0,268.9,-0.33638534,-9.505579,2.3289597,0.01721704,48.63331985473633,249.0,0.017217040061950684,0.13740669190883636,67.45098114013672,22.0,-,122.0,1407.5,49.0,21.049999237060547,11.0,-,83.52941131591797,-,14.680000305175781,7.033681869506836,4.631420135498047,0.5252149701118469,-,-,-0.03429004177451134,-0.9689682722091675,4.0,100.0,14.217181205749512,21.591461181640625
Sun Mar 08 01:01:21 MEZ 2015,08-Mär.-2015 01:01:20.194,6.0410057,50.77903347,13.259431,9.0,250.0,269.7,-0.53091425,-9.606135,2.2810757,0.0269019,47.733951568603516,250.0,0.02690190076828003,0.13252556324005127,67.45098114013672,22.0,-,121.0,1409.0,49.0,21.219999313354492,10.0,-,83.52941131591797,-,14.680000305175781,6.977333068847656,4.631420135498047,0.5392418503761292,-,-,-0.054119694977998734,-0.9792186617851257,4.0,100.0,14.331998825073242,21.591461181640625
Sun Mar 08 01:01:22 MEZ 2015,08-Mär.-2015 01:01:21.196,6.04082192,50.7790368,13.509256,10.0,249.0,269.5,0.3657143,-9.679159,2.7216089,0.04460281,48.63331985473633,249.0,0.044602811336517334,0.1774320900440216,69.4117660522461,23.0,-,125.0,1426.0,49.0,23.1299991607666,10.0,-,83.52941131591797,-,14.640000343322754,6.401167392730713,4.663597106933594,0.5522092580795288,-,-,0.03727974370121956,-0.9866624474525452,4.0,100.0,15.622014045715332,21.442487716674805
Sun Mar 08 01:01:23 MEZ 2015,08-Mär.-2015 01:01:22.190,6.04062828,50.77904341,13.509256,10.0,248.0,270.4,-0.40102878,-9.630676,2.9735985,0.04726404,48.63331985473633,248.0,0.047264039516448975,0.20311911404132843,1.1764706373214722,23.0,-,107.0,1004.5,49.0,16.239999771118164,10.0,-,30.980392456054688,-,14.680000305175781,9.11693286895752,4.775507926940918,0.5658865571022034,-,-,-0.040879588574171066,-0.9817202687263489,4.0,100.0,10.968504905700684,20.939998626708984
Sun Mar 08 01:01:24 MEZ 2015,08-Mär.-2015 01:01:23.194,6.0404481,50.77904998,13.259431,10.0,247.0,270.1,-0.219668,-9.853935,2.7377696,0.0617674,47.733951568603516,247.0,0.021049678325653076,0.15143999457359314,62.74509811401367,23.0,-,105.0,1102.5,48.0,13.220000267028809,8.0,-,83.52941131591797,-,14.680000305175781,10.971057891845703,4.882327556610107,0.5786157250404358,-,-,-0.014399377629160881,-1.0044785737991333,4.0,100.0,9.114811897277832,20.481855392456055
Sun Mar 08 01:01:25 MEZ 2015,08-Mär.-2015 01:01:24.184,6.04026801,50.77905201,13.259431,10.0,246.0,270.3,-0.08559271,-9.299079,2.747945,0.0074789524,47.733951568603516,246.0,0.007478952407836914,0.18011672794818878,68.23529815673828,24.0,-,106.0,1106.5,48.0,13.630000114440918,8.0,-,83.52941131591797,-,14.640000343322754,10.641040802001953,4.97993278503418,0.5913195610046387,-,-,-0.008725046180188656,-0.9479182958602905,4.0,100.0,9.397494316101074,20.080415725708008
Sun Mar 08 01:01:26 MEZ 2015,08-Mär.-2015 01:01:25.185,6.04007463,50.7790509,13.259431,11.0,246.0,269.9,-0.08080431,-9.226056,2.6384103,-0.0027899146,47.733951568603516,246.0,-0.002789914608001709,0.1689511090517044,75.29412078857422,24.0,-,107.0,1117.5,49.0,15.079999923706055,8.0,-,83.52941131591797,-,14.699999809265137,9.818236351013184,5.148660659790039,0.6049593091011047,-,-,-0.008236932568252087,-0.9404745697975159,4.0,100.0,10.185039520263672,19.42235565185547
Sun Mar 08 01:01:27 MEZ 2015,08-Mär.-2015 01:01:26.184,6.03988305,50.7790495,13.509256,11.0,245.0,270.6,-0.11911154,-9.632472,2.8431146,0.042853534,48.63331985473633,245.0,0.04285353422164917,0.18981799483299255,58.82353210449219,24.0,-,108.0,1127.0,50.0,14.380000114440918,9.0,-,83.52941131591797,-,14.699999809265137,10.506301879882813,5.148660659790039,0.6184724569320679,-,-,-0.012141847983002663,-0.9819033145904541,4.0,100.0,9.518013954162598,19.42235565185547
Sun Mar 08 01:01:28 MEZ 2015,08-Mär.-2015 01:01:27.184,6.03968345,50.77903864,13.759088,12.0,246.0,270.0,0.11252748,-9.485827,2.8508956,0.028746545,49.53271484375,246.0,0.02874654531478882,0.19061116874217987,56.078433990478516,24.0,-,106.0,1137.5,50.0,12.880000114440918,9.0,-,83.52941131591797,-,14.680000305175781,11.729862213134766,5.344422817230225,0.6326020956039429,-,-,0.011470691300928593,-0.9669548273086548,4.0,100.0,8.525175094604492,18.7109317779541
Sun Mar 08 01:01:29 MEZ 2015,08-Mär.-2015 01:01:28.186,6.03948969,50.77904395,13.759088,13.0,247.0,270.8,0.06584055,-9.170391,3.1423898,0.0071825385,49.53271484375,247.0,0.0071825385093688965,0.22032515704631805,30.980392456054688,24.0,-,104.0,1130.5,50.0,9.65999984741211,7.0,-,83.52941131591797,-,14.680000305175781,15.639815330505371,5.505288124084473,0.6462808847427368,-,-,0.006711574736982584,-0.9348002672195435,4.0,100.0,6.393881320953369,18.164194107055664
Sun Mar 08 01:01:30 MEZ 2015,08-Mär.-2015 01:01:29.186,6.03929394,50.77904086,13.509256,14.0,248.0,270.6,-0.13946225,-9.457695,2.956839,0.029205143,48.63331985473633,248.0,0.029205143451690674,0.201410710811615,24.705883026123047,25.0,-,102.0,1117.0,49.0,8.90999984741211,5.0,-,83.52941131591797,-,14.680000305175781,16.617172241210938,5.505288124084473,0.6600915193557739,-,-,-0.01421633455902338,-0.9640871286392212,4.0,100.0,6.017818450927734,18.164194107055664
Sun Mar 08 01:01:31 MEZ 2015,08-Mär.-2015 01:01:30.185,6.03910038,50.77905943,13.509256,13.0,249.0,272.9,-0.22625206,-9.446322,3.5302503,0.047232926,48.63331985473633,249.0,0.04723292589187622,0.25986242294311523,25.882352828979492,25.0,-,100.0,924.5,48.0,8.239999771118164,4.0,-,83.52941131591797,-,14.640000343322754,17.60162353515625,5.873472213745117,0.6738988161087036,-,-,-0.023063410073518753,-0.9629278182983398,4.0,100.0,5.681244373321533,17.025554656982422
Sun Mar 08 01:01:32 MEZ 2015,08-Mär.-2015 01:01:31.190,6.03892265,50.77907021,13.009612,13.0,249.0,273.1,-0.005985504,-8.854955,3.775656,2.7513504E-4,46.83460235595703,249.0,2.751350402832031E-4,0.28487828373908997,31.764705657958984,25.0,-,100.0,923.0,45.0,8.40999984741211,5.0,-,83.52941131591797,-,14.579999923706055,16.16796112060547,6.027121067047119,0.6864914298057556,-,-,-6.101431208662689E-4,-0.9026457071304321,4.0,100.0,6.1850175857543945,16.591524124145508
Sun Mar 08 01:01:33 MEZ 2015,08-Mär.-2015 01:01:32.189,6.03872932,50.77901177,12.010412,13.0,248.0,267.7,-0.3716998,-9.096769,4.197634,0.040961564,43.237483978271484,248.0,0.04096156358718872,0.32789337635040283,29.019607543945313,25.0,-,99.0,934.0,41.0,8.40999984741211,5.0,-,83.52941131591797,-,14.619999885559082,14.730809211730957,6.155116081237793,0.7015975713729858,-,-,-0.037889886647462845,-0.9272955060005188,4.0,100.0,6.788434028625488,16.246505737304688
Sun Mar 08 01:01:34 MEZ 2015,08-Mär.-2015 01:01:33.185,6.03859303,50.77901471,10.511898,12.0,247.0,269.2,-0.2741361,-8.8806925,4.4717703,0.032943666,37.842830657958984,247.0,0.032943665981292725,0.35583794116973877,28.627450942993164,26.0,-,100.0,940.5,34.0,8.359999656677246,6.0,-,83.52941131591797,-,14.579999923706055,12.288854598999023,6.3498215675354,0.7112157344818115,-,-,-0.02794455550611019,-0.9052693247795105,4.0,100.0,8.137384414672852,15.748336791992188
Sun Mar 08 01:01:35 MEZ 2015,08-Mär.-2015 01:01:34.185,6.03846146,50.77901618,8.764274,11.0,248.0,271.2,0.3453636,-8.974067,4.51307,0.0435583,31.55138397216797,248.0,0.04355829954147339,0.3600479066371918,30.19607925415039,26.0,-,99.0,932.0,28.0,8.329999923706055,6.0,-,83.52941131591797,-,14.619999885559082,10.1566801071167,6.403439521789551,0.7204968929290771,-,-,0.035205256193876266,-0.9147875905036926,4.0,100.0,9.845650672912598,15.616470336914063
Sun Mar 08 01:01:36 MEZ 2015,08-Mär.-2015 01:01:35.191,6.03837155,50.77904719,6.768493,10.0,247.0,273.1,1.8429368,-9.581595,3.4542346,0.074107945,24.366575241088867,247.0,0.07410794496536255,0.25211361050605774,0.0,26.0,-,99.0,1223.0,19.0,8.4399995803833,7.0,-,83.52941131591797,-,14.5600004196167,6.802208423614502,6.408977508544922,0.7277158498764038,-,-,0.1878630667924881,-0.9767171144485474,4.0,100.0,14.700980186462402,15.60297679901123
Sun Mar 08 01:01:37 MEZ 2015,08-Mär.-2015 01:01:36.186,6.03829481,50.7790307,5.2737556,10.0,249.0,263.5,2.8963854,-9.859323,2.9640217,0.10920304,18.985519409179688,249.0,0.109203040599823,0.2021428793668747,28.627450942993164,26.0,-,99.0,1223.0,18.0,11.520000457763672,7.0,-,83.52941131591797,-,14.680000305175781,4.721269130706787,6.385858535766602,0.733430802822113,-,-,0.29524824023246765,-1.0050277709960938,4.0,100.0,21.180561065673828,15.659464836120605
Sun Mar 08 01:01:38 MEZ 2015,08-Mär.-2015 01:01:37.194,6.03824179,50.77901866,5.0249376,10.0,248.0,241.0,2.7012582,-9.481039,2.8311436,0.06454688,18.08977508544922,248.0,0.06454688310623169,0.18859770894050598,74.90196228027344,26.0,-,102.0,1314.5,19.0,14.1899995803833,9.0,-,83.52941131591797,-,14.640000343322754,4.045851230621338,6.354236602783203,0.7374029755592346,-,-,0.27535760402679443,-0.9664667248725891,4.0,100.0,24.716461181640625,15.737394332885742
Sun Mar 08 01:01:39 MEZ 2015,08-Mär.-2015 01:01:38.206,6.03820483,50.77897349,5.2737556,10.0,250.0,216.2,1.4975731,-10.1699705,2.1470003,0.08948499,18.985519409179688,250.0,0.1039702296257019,0.15595506131649017,78.4313735961914,27.0,-,105.0,1425.0,21.0,20.6299991607666,12.0,-,83.52941131591797,-,14.640000343322754,3.0758049488067627,6.277126312255859,0.7430638074874878,-,-,0.2162347286939621,-1.0319350957870483,4.0,100.0,32.511531829833984,15.930717468261719
Sun Mar 08 01:01:40 MEZ 2015,08-Mär.-2015 01:01:39.185,6.03818736,50.77893049,5.0249376,11.0,249.0,198.5,0.81642276,-10.253767,1.2773066,0.075597346,18.08977508544922,249.0,0.07559734582901001,0.030204540118575096,77.2549057006836,27.0,-,115.0,1590.0,24.0,29.860000610351563,13.0,-,83.52941131591797,-,14.640000343322754,2.4286234378814697,6.277126312255859,0.7480034232139587,-,-,0.08322352170944214,-1.0452361106872559,4.0,100.0,41.175228118896484,15.930717468261719
Sun Mar 08 01:01:41 MEZ 2015,08-Mär.-2015 01:01:40.190,6.0381849,50.77886113,6.768493,10.0,248.0,183.5,-0.25977087,-9.296685,2.7431567,0.007422924,24.366575241088867,248.0,0.06280249357223511,0.20183782279491425,1.1764706373214722,27.0,-,116.0,1335.0,28.0,22.770000457763672,15.0,-,83.52941131591797,-,14.619999885559082,3.7156410217285156,6.220718860626221,0.7557212710380554,-,-,-0.026480209082365036,-0.9476742744445801,4.0,100.0,26.913021087646484,16.075172424316406
